"id","duration","question","value","order","prolificId","studyId","sessionId"
"371","6347","Humans feel that a small or medium fire is pretty","76","{""Animals like to cook on a fire"",""Humans like the warmth of a medium fire"",""Animals are afraid of a big fire"",""Animals can make a fire"",""Humans are afraid of a big fire"",""Humans like to look at fire"",""Animals like the warmth of a medium fire"",""Animals like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Humans like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire""}","6054cdc28222dc1ca6f58d8c","685db2f97826087f0608405e","690e189aed5cf87dd7ee8aaf"
"372","4964","Humans like to look at fire","82","{""Animals like the warmth of a medium fire"",""Humans like to cook on a fire"",""Humans like to look at fire"",""Animals are afraid of a big fire"",""Humans are afraid of a big fire"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Humans feel that a small or medium fire is pretty"",""Animals like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Animals like to look at fire""}","65fdff7df5fa7446524f9ed0","685db2f97826087f0608405e","690e18e2df67de62bb07cefa"
"373","2451","Animals like to cook on a fire","0","{""Animals can make a fire"",""Animals like to look at fire"",""Animals like to cook on a fire"",""Humans feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans like to look at fire"",""Humans like to cook on a fire""}","558955ebfdf99b6bd06016c9","685db2f97826087f0608405e","690e18e43575e1f35b8a122e"
"374","5433","Humans can make a fire","100","{""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Humans like to cook on a fire"",""Humans can make a fire"",""Animals like the warmth of a medium fire"",""Animals like to cook on a fire"",""Animals can make a fire"",""Humans like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Animals like to look at fire"",""Humans like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty""}","6786682cfe5424ad10237085","685db2f97826087f0608405e","690e18dcbfb871b4ddf034e1"
"375","3596","Humans like the warmth of a medium fire","91","{""Animals feel that a small or medium fire is pretty"",""Animals like to look at fire"",""Humans like to cook on a fire"",""Humans can make a fire"",""Animals like the warmth of a medium fire"",""Animals can make a fire"",""Animals are afraid of a big fire"",""Humans like the warmth of a medium fire"",""Humans feel that a small or medium fire is pretty"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Humans like to look at fire""}","6294cced417fa0a733ba14a4","685db2f97826087f0608405e","690e18c454bc5abef4bcdb26"
"376","4049","Animals are afraid of a big fire","100","{""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Animals can make a fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Humans like the warmth of a medium fire"",""Humans like to look at fire"",""Animals like to look at fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans feel that a small or medium fire is pretty""}","660452d6f4aa3a41d687885b","685db2f97826087f0608405e","690e18e40878ebbd58ff9402"
"377","3949","Humans like to cook on a fire","82","{""Animals like to cook on a fire"",""Humans like the warmth of a medium fire"",""Animals are afraid of a big fire"",""Animals can make a fire"",""Humans are afraid of a big fire"",""Humans like to look at fire"",""Animals like the warmth of a medium fire"",""Animals like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Humans like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire""}","6054cdc28222dc1ca6f58d8c","685db2f97826087f0608405e","690e189aed5cf87dd7ee8aaf"
"378","4169","Humans feel that a small or medium fire is pretty","86","{""Animals can make a fire"",""Animals like to look at fire"",""Animals like to cook on a fire"",""Humans feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans like to look at fire"",""Humans like to cook on a fire""}","558955ebfdf99b6bd06016c9","685db2f97826087f0608405e","690e18e43575e1f35b8a122e"
"379","5750","Animals are afraid of a big fire","98","{""Animals like the warmth of a medium fire"",""Humans like to cook on a fire"",""Humans like to look at fire"",""Animals are afraid of a big fire"",""Humans are afraid of a big fire"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Humans feel that a small or medium fire is pretty"",""Animals like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Animals like to look at fire""}","65fdff7df5fa7446524f9ed0","685db2f97826087f0608405e","690e18e2df67de62bb07cefa"
"380","2118","Humans like the warmth of a medium fire","96","{""Animals can make a fire"",""Animals like to look at fire"",""Animals like to cook on a fire"",""Humans feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans like to look at fire"",""Humans like to cook on a fire""}","558955ebfdf99b6bd06016c9","685db2f97826087f0608405e","690e18e43575e1f35b8a122e"
"381","14740","Animals can make a fire","4","{""Humans can make a fire"",""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Animals like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Animals like the warmth of a medium fire"",""Humans like to look at fire""}","5f3013e31c8a690aacb02c31","685db2f97826087f0608405e","690e18a50bedfa68c2c8a8b4"
"382","4482","Animals like the warmth of a medium fire","94","{""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Animals can make a fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Humans like the warmth of a medium fire"",""Humans like to look at fire"",""Animals like to look at fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans feel that a small or medium fire is pretty""}","660452d6f4aa3a41d687885b","685db2f97826087f0608405e","690e18e40878ebbd58ff9402"
"383","4975","Humans feel that a small or medium fire is pretty","77","{""Animals feel that a small or medium fire is pretty"",""Animals like to look at fire"",""Humans like to cook on a fire"",""Humans can make a fire"",""Animals like the warmth of a medium fire"",""Animals can make a fire"",""Animals are afraid of a big fire"",""Humans like the warmth of a medium fire"",""Humans feel that a small or medium fire is pretty"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Humans like to look at fire""}","6294cced417fa0a733ba14a4","685db2f97826087f0608405e","690e18c454bc5abef4bcdb26"
"384","4949","Animals feel that a small or medium fire is pretty","46","{""Animals like to cook on a fire"",""Humans like the warmth of a medium fire"",""Animals are afraid of a big fire"",""Animals can make a fire"",""Humans are afraid of a big fire"",""Humans like to look at fire"",""Animals like the warmth of a medium fire"",""Animals like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Humans like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire""}","6054cdc28222dc1ca6f58d8c","685db2f97826087f0608405e","690e189aed5cf87dd7ee8aaf"
"385","3467","Humans are afraid of a big fire","99","{""Animals like the warmth of a medium fire"",""Humans like to cook on a fire"",""Humans like to look at fire"",""Animals are afraid of a big fire"",""Humans are afraid of a big fire"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Humans feel that a small or medium fire is pretty"",""Animals like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Animals like to look at fire""}","65fdff7df5fa7446524f9ed0","685db2f97826087f0608405e","690e18e2df67de62bb07cefa"
"386","2656","Humans are afraid of a big fire","100","{""Animals can make a fire"",""Animals like to look at fire"",""Animals like to cook on a fire"",""Humans feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans like to look at fire"",""Humans like to cook on a fire""}","558955ebfdf99b6bd06016c9","685db2f97826087f0608405e","690e18e43575e1f35b8a122e"
"387","11800","Animals like to look at fire","6","{""Animals like to look at fire"",""Humans like the warmth of a medium fire"",""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Humans like to look at fire"",""Animals are afraid of a big fire"",""Humans feel that a small or medium fire is pretty"",""Animals like to cook on a fire"",""Humans can make a fire"",""Animals can make a fire"",""Animals feel that a small or medium fire is pretty""}","5f6cb8a85bd7ab0a429a3a66","685db2f97826087f0608405e","690e18fe44d8f393f88f061a"
"388","15305","Animals can make a fire","0","{""Humans can make a fire"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Humans like to cook on a fire"",""Humans like to look at fire"",""Animals like to look at fire"",""Animals like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Animals are afraid of a big fire"",""Humans feel that a small or medium fire is pretty""}","6366ccdb9a9394035a18f965","685db2f97826087f0608405e","690e18c9ed448c925d775348"
"389","2549","Humans like the warmth of a medium fire","100","{""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Animals can make a fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Humans like the warmth of a medium fire"",""Humans like to look at fire"",""Animals like to look at fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans feel that a small or medium fire is pretty""}","660452d6f4aa3a41d687885b","685db2f97826087f0608405e","690e18e40878ebbd58ff9402"
"390","2335","Animals are afraid of a big fire","100","{""Animals can make a fire"",""Animals like to look at fire"",""Animals like to cook on a fire"",""Humans feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans like to look at fire"",""Humans like to cook on a fire""}","558955ebfdf99b6bd06016c9","685db2f97826087f0608405e","690e18e43575e1f35b8a122e"
"391","9214","Animals like the warmth of a medium fire","100","{""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Humans like to cook on a fire"",""Humans can make a fire"",""Animals like the warmth of a medium fire"",""Animals like to cook on a fire"",""Animals can make a fire"",""Humans like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Animals like to look at fire"",""Humans like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty""}","6786682cfe5424ad10237085","685db2f97826087f0608405e","690e18dcbfb871b4ddf034e1"
"392","4767","Humans are afraid of a big fire","55","{""Animals feel that a small or medium fire is pretty"",""Animals like to look at fire"",""Humans like to cook on a fire"",""Humans can make a fire"",""Animals like the warmth of a medium fire"",""Animals can make a fire"",""Animals are afraid of a big fire"",""Humans like the warmth of a medium fire"",""Humans feel that a small or medium fire is pretty"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Humans like to look at fire""}","6294cced417fa0a733ba14a4","685db2f97826087f0608405e","690e18c454bc5abef4bcdb26"
"393","3799","Humans can make a fire","66","{""Animals like to cook on a fire"",""Humans like the warmth of a medium fire"",""Animals are afraid of a big fire"",""Animals can make a fire"",""Humans are afraid of a big fire"",""Humans like to look at fire"",""Animals like the warmth of a medium fire"",""Animals like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Humans like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire""}","6054cdc28222dc1ca6f58d8c","685db2f97826087f0608405e","690e189aed5cf87dd7ee8aaf"
"394","29339","Humans like to cook on a fire","60","{""Humans like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Animals like to cook on a fire"",""Animals can make a fire"",""Humans are afraid of a big fire"",""Humans feel that a small or medium fire is pretty"",""Humans like to look at fire"",""Humans can make a fire"",""Humans like the warmth of a medium fire"",""Animals are afraid of a big fire"",""Animals like to look at fire"",""Animals like the warmth of a medium fire""}","5c237be889f035000173c96c","685db2f97826087f0608405e","690e18f0b910fd49cfe66efa"
"395","5912","Animals like to look at fire","4","{""Humans can make a fire"",""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Animals like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Animals like the warmth of a medium fire"",""Humans like to look at fire""}","5f3013e31c8a690aacb02c31","685db2f97826087f0608405e","690e18a50bedfa68c2c8a8b4"
"396","4582","Humans like the warmth of a medium fire","91","{""Animals like the warmth of a medium fire"",""Humans like to cook on a fire"",""Humans like to look at fire"",""Animals are afraid of a big fire"",""Humans are afraid of a big fire"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Humans feel that a small or medium fire is pretty"",""Animals like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Animals like to look at fire""}","65fdff7df5fa7446524f9ed0","685db2f97826087f0608405e","690e18e2df67de62bb07cefa"
"397","3242","Animals like to cook on a fire","9","{""Animals feel that a small or medium fire is pretty"",""Animals like to look at fire"",""Humans like to cook on a fire"",""Humans can make a fire"",""Animals like the warmth of a medium fire"",""Animals can make a fire"",""Animals are afraid of a big fire"",""Humans like the warmth of a medium fire"",""Humans feel that a small or medium fire is pretty"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Humans like to look at fire""}","6294cced417fa0a733ba14a4","685db2f97826087f0608405e","690e18c454bc5abef4bcdb26"
"398","5766","Humans like to look at fire","14","{""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Animals can make a fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Humans like the warmth of a medium fire"",""Humans like to look at fire"",""Animals like to look at fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans feel that a small or medium fire is pretty""}","660452d6f4aa3a41d687885b","685db2f97826087f0608405e","690e18e40878ebbd58ff9402"
"399","5332","Animals like the warmth of a medium fire","33","{""Animals can make a fire"",""Animals like to look at fire"",""Animals like to cook on a fire"",""Humans feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans like to look at fire"",""Humans like to cook on a fire""}","558955ebfdf99b6bd06016c9","685db2f97826087f0608405e","690e18e43575e1f35b8a122e"
"400","3905","Humans like the warmth of a medium fire","86","{""Animals like to look at fire"",""Humans like the warmth of a medium fire"",""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Humans like to look at fire"",""Animals are afraid of a big fire"",""Humans feel that a small or medium fire is pretty"",""Animals like to cook on a fire"",""Humans can make a fire"",""Animals can make a fire"",""Animals feel that a small or medium fire is pretty""}","5f6cb8a85bd7ab0a429a3a66","685db2f97826087f0608405e","690e18fe44d8f393f88f061a"
"401","4554","Humans feel that a small or medium fire is pretty","95","{""Humans can make a fire"",""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Animals like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Animals like the warmth of a medium fire"",""Humans like to look at fire""}","5f3013e31c8a690aacb02c31","685db2f97826087f0608405e","690e18a50bedfa68c2c8a8b4"
"402","4249","Animals can make a fire","1","{""Animals like the warmth of a medium fire"",""Humans like to cook on a fire"",""Humans like to look at fire"",""Animals are afraid of a big fire"",""Humans are afraid of a big fire"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Humans feel that a small or medium fire is pretty"",""Animals like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Animals like to look at fire""}","65fdff7df5fa7446524f9ed0","685db2f97826087f0608405e","690e18e2df67de62bb07cefa"
"403","7119","Animals like to cook on a fire","0","{""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Humans like to cook on a fire"",""Humans can make a fire"",""Animals like the warmth of a medium fire"",""Animals like to cook on a fire"",""Animals can make a fire"",""Humans like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Animals like to look at fire"",""Humans like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty""}","6786682cfe5424ad10237085","685db2f97826087f0608405e","690e18dcbfb871b4ddf034e1"
"404","2933","Animals like to look at fire","0","{""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Animals can make a fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Humans like the warmth of a medium fire"",""Humans like to look at fire"",""Animals like to look at fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans feel that a small or medium fire is pretty""}","660452d6f4aa3a41d687885b","685db2f97826087f0608405e","690e18e40878ebbd58ff9402"
"405","2942","Animals feel that a small or medium fire is pretty","18","{""Animals can make a fire"",""Animals like to look at fire"",""Animals like to cook on a fire"",""Humans feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans like to look at fire"",""Humans like to cook on a fire""}","558955ebfdf99b6bd06016c9","685db2f97826087f0608405e","690e18e43575e1f35b8a122e"
"406","4794","Humans like to look at fire","83","{""Animals feel that a small or medium fire is pretty"",""Animals like to look at fire"",""Humans like to cook on a fire"",""Humans can make a fire"",""Animals like the warmth of a medium fire"",""Animals can make a fire"",""Animals are afraid of a big fire"",""Humans like the warmth of a medium fire"",""Humans feel that a small or medium fire is pretty"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Humans like to look at fire""}","6294cced417fa0a733ba14a4","685db2f97826087f0608405e","690e18c454bc5abef4bcdb26"
"407","3431","Animals can make a fire","0","{""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Humans like to cook on a fire"",""Humans can make a fire"",""Animals like the warmth of a medium fire"",""Animals like to cook on a fire"",""Animals can make a fire"",""Humans like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Animals like to look at fire"",""Humans like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty""}","6786682cfe5424ad10237085","685db2f97826087f0608405e","690e18dcbfb871b4ddf034e1"
"408","2719","Humans can make a fire","100","{""Animals can make a fire"",""Animals like to look at fire"",""Animals like to cook on a fire"",""Humans feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans like to look at fire"",""Humans like to cook on a fire""}","558955ebfdf99b6bd06016c9","685db2f97826087f0608405e","690e18e43575e1f35b8a122e"
"409","5217","Humans feel that a small or medium fire is pretty","88","{""Animals like the warmth of a medium fire"",""Humans like to cook on a fire"",""Humans like to look at fire"",""Animals are afraid of a big fire"",""Humans are afraid of a big fire"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Humans feel that a small or medium fire is pretty"",""Animals like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Animals like to look at fire""}","65fdff7df5fa7446524f9ed0","685db2f97826087f0608405e","690e18e2df67de62bb07cefa"
"410","13457","Humans like to cook on a fire","30","{""Humans can make a fire"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Humans like to cook on a fire"",""Humans like to look at fire"",""Animals like to look at fire"",""Animals like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Animals are afraid of a big fire"",""Humans feel that a small or medium fire is pretty""}","6366ccdb9a9394035a18f965","685db2f97826087f0608405e","690e18c9ed448c925d775348"
"411","5233","Animals feel that a small or medium fire is pretty","0","{""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Animals can make a fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Humans like the warmth of a medium fire"",""Humans like to look at fire"",""Animals like to look at fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans feel that a small or medium fire is pretty""}","660452d6f4aa3a41d687885b","685db2f97826087f0608405e","690e18e40878ebbd58ff9402"
"412","1916","Humans like to look at fire","90","{""Animals can make a fire"",""Animals like to look at fire"",""Animals like to cook on a fire"",""Humans feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans like to look at fire"",""Humans like to cook on a fire""}","558955ebfdf99b6bd06016c9","685db2f97826087f0608405e","690e18e43575e1f35b8a122e"
"413","11698","Animals feel that a small or medium fire is pretty","17","{""Humans like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Animals like to cook on a fire"",""Animals can make a fire"",""Humans are afraid of a big fire"",""Humans feel that a small or medium fire is pretty"",""Humans like to look at fire"",""Humans can make a fire"",""Humans like the warmth of a medium fire"",""Animals are afraid of a big fire"",""Animals like to look at fire"",""Animals like the warmth of a medium fire""}","5c237be889f035000173c96c","685db2f97826087f0608405e","690e18f0b910fd49cfe66efa"
"414","3365","Animals like to cook on a fire","2","{""Animals like the warmth of a medium fire"",""Humans like to cook on a fire"",""Humans like to look at fire"",""Animals are afraid of a big fire"",""Humans are afraid of a big fire"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Humans feel that a small or medium fire is pretty"",""Animals like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Animals like to look at fire""}","65fdff7df5fa7446524f9ed0","685db2f97826087f0608405e","690e18e2df67de62bb07cefa"
"415","2198","Humans like to cook on a fire","100","{""Animals can make a fire"",""Animals like to look at fire"",""Animals like to cook on a fire"",""Humans feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans like to look at fire"",""Humans like to cook on a fire""}","558955ebfdf99b6bd06016c9","685db2f97826087f0608405e","690e18e43575e1f35b8a122e"
"416","4912","Humans like to look at fire","100","{""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Humans like to cook on a fire"",""Humans can make a fire"",""Animals like the warmth of a medium fire"",""Animals like to cook on a fire"",""Animals can make a fire"",""Humans like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Animals like to look at fire"",""Humans like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty""}","6786682cfe5424ad10237085","685db2f97826087f0608405e","690e18dcbfb871b4ddf034e1"
"417","13736","Animals can make a fire","4","{""Animals can make a fire"",""Humans like to look at fire"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Humans can make a fire"",""Animals are afraid of a big fire"",""Animals like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Animals like the warmth of a medium fire"",""Humans like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans like to cook on a fire""}","5ef528c2a0603b16a793423d","685db2f97826087f0608405e","690e190dd1262b3c15251edd"
"418","3683","Humans can make a fire","66","{""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Animals can make a fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Humans like the warmth of a medium fire"",""Humans like to look at fire"",""Animals like to look at fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans feel that a small or medium fire is pretty""}","660452d6f4aa3a41d687885b","685db2f97826087f0608405e","690e18e40878ebbd58ff9402"
"419","5754","Humans are afraid of a big fire","99","{""Humans are afraid of a big fire"",""Humans like the warmth of a medium fire"",""Humans feel that a small or medium fire is pretty"",""Animals can make a fire"",""Humans like to cook on a fire"",""Animals like to look at fire"",""Animals feel that a small or medium fire is pretty"",""Humans like to look at fire"",""Animals are afraid of a big fire"",""Animals like to cook on a fire"",""Animals like the warmth of a medium fire"",""Humans can make a fire""}","5c7075f618126000010d4c97","685db2f97826087f0608405e","690e190257e903c0bec154b9"
"420","7114","Humans like the warmth of a medium fire","100","{""Humans like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Animals like to cook on a fire"",""Animals like to look at fire"",""Humans can make a fire"",""Animals can make a fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Humans are afraid of a big fire"",""Humans feel that a small or medium fire is pretty"",""Humans like to look at fire"",""Humans like to cook on a fire""}","6766af192b10eda1732ad331","685db2f97826087f0608405e","690e19155e9bfc6e065ef7b2"
"421","8206","Animals like the warmth of a medium fire","50","{""Humans can make a fire"",""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Animals like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Animals like the warmth of a medium fire"",""Humans like to look at fire""}","5f3013e31c8a690aacb02c31","685db2f97826087f0608405e","690e18a50bedfa68c2c8a8b4"
"422","4089","Humans like to look at fire","93","{""Humans can make a fire"",""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals are afraid of a big fire"",""Animals like to cook on a fire"",""Animals feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Animals like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Animals like the warmth of a medium fire"",""Humans like to look at fire""}","5f3013e31c8a690aacb02c31","685db2f97826087f0608405e","690e18a50bedfa68c2c8a8b4"
"423","3883","Animals can make a fire","0","{""Animals can make a fire"",""Humans are afraid of a big fire"",""Animals like to look at fire"",""Humans feel that a small or medium fire is pretty"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans like the warmth of a medium fire"",""Humans like to cook on a fire"",""Humans like to look at fire"",""Humans can make a fire"",""Animals like to cook on a fire""}","5c1374d8e32f86000165c217","685db2f97826087f0608405e","690e191d049db13f50ee53c0"
"424","7424","Humans like to look at fire","49","{""Humans can make a fire"",""Humans like the warmth of a medium fire"",""Animals can make a fire"",""Humans like to cook on a fire"",""Humans like to look at fire"",""Animals like to look at fire"",""Animals like the warmth of a medium fire"",""Animals feel that a small or medium fire is pretty"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Animals are afraid of a big fire"",""Humans feel that a small or medium fire is pretty""}","6366ccdb9a9394035a18f965","685db2f97826087f0608405e","690e18c9ed448c925d775348"
"425","4350","Humans feel that a small or medium fire is pretty","50","{""Humans like to cook on a fire"",""Humans are afraid of a big fire"",""Animals like to cook on a fire"",""Animals can make a fire"",""Animals are afraid of a big fire"",""Animals like the warmth of a medium fire"",""Humans like the warmth of a medium fire"",""Humans like to look at fire"",""Animals like to look at fire"",""Animals feel that a small or medium fire is pretty"",""Humans can make a fire"",""Humans feel that a small or medium fire is pretty""}","660452d6f4aa3a41d687885b","685db2f97826087f0608405e","690e18e40878ebbd58ff9402"
"426","4113","Humans like the warmth of a medium fire","99","{""Humans are afraid of a big fire"",""Humans like the warmth of a medium fire"",""Humans feel that a small or medium fire is pretty"",""Animals can make a fire"",""Humans like to cook on a fire"",""Animals like to look at fire"",""Animals feel that a small or medium fire is pretty"",""Humans like to look at fire"",""Animals are afraid of a big fire"",""Animals like to cook on a fire"",""Animals like the warmth of a medium fire"",""Humans can make a fire""}","5c7075f618126000010d4c97","685db2f97826087f0608405e","690e190257e903c0bec154b9"
